,gene_id,gene_iv,gene_CIR_length,gene_CER_length,gene_CIR_read_count,gene_CER_read_count,gene_CIR_RPKM,gene_CER_RPKM,gene_IRI
11871,MLEC,chr12:121124948-121139667,8370,6349,413.339469289,3203.66053071,0.648423581869,6.62549827153,0.09786789691810001
11872,MLF1,chr3:158288952-158324249,32659,2073,3.0,48.0,0.00120613453672,0.304032014162,0.0039671300407199996
11873,MLF2,chr12:6857157-6862636,3534,1356,478.007685904,3646.9923141000004,1.77601126407,35.314457570500004,0.0502913363604
11874,MLH1,chr3:37034840-37092337,54463,1953,674.623759179,1891.37624082,0.162643777921,12.7160746055,0.0127904076507
11875,MLH3,chr14:75480466-75518235,29873,7824,334.194191355,1455.80580864,0.146891761761,2.44316043912,0.0601236658094
11876,MLIP,chr6:53883713-54131078,100942,1050,5.0,0.0,0.000650392433853,0.0,inf
11877,MLIP-IT1,chr6:53863687-53871950,7620,643,0.0,0.0,0.0,0.0,
11878,MLK7-AS1,chr2:174062440-174146764,81787,2537,0.0,0.0,0.0,0.0,
11879,MLKL,chr16:74705752-74734789,26500,1851,1102.60253662,1565.39746338,0.54632427073,11.104412551800001,0.049198844889900006
11880,MLLT1,chr19:6210391-6279959,65063,4505,1618.95241331,4245.04758669,0.326721248894,12.3727189828,0.026406584465900003
11881,MLLT10,chr10:21823100-22032559,21652,240,44.4807692308,357.519230769,0.026974391227500002,19.5598512125,0.00137906934641
11882,MLLT11,chr1:151032150-151040973,6665,2158,0.0,0.0,0.0,0.0,
11883,MLLT3,chr9:20341662-20622542,273636,6473,450.797992834,5113.20200717,0.021631474391,10.3720529468,0.00208555379557
11884,MLLT4,chr6:168227670-168372700,129790,4785,74.30291274359999,607.697087256,0.007516955647430001,1.66756431925,0.004507745554779999
11885,MLLT4-AS1,chr6:168224569-168227476,596,2311,0.0,0.0,0.0,0.0,
11886,MLLT6,chr17:36861872-36886056,16684,7500,2729.1602171,82494.8397829,2.1478612957900003,144.425174644,0.014871792961899999
11887,MLN,chr6:33762448-33771793,8773,548,29.376119403,1.62388059701,0.043966680429199996,0.0389090758291,1.1299852153299998
11888,MLNR,chr13:49794473-49796513,801,1239,0.0,2.0,0.0,0.0211951293165,0.0
11889,MLPH,chr2:238395052-238463961,64139,2888,0.0,0.0,0.0,0.0,
11890,MLST8,chr16:2255177-2259418,1966,1543,0.0,0.0,0.0,0.0,
11891,MLX,chr17:40719077-40725221,3582,2310,542.48438043,2394.51561957,1.9885615510499999,13.6107819283,0.146101933124
11892,MLXIP,chr12:122516633-122631894,106840,8421,1336.21290767,17328.787092299997,0.164217397307,27.0197844338,0.00607767237038
11893,MLXIPL,chr7:73007523-73038870,28069,3215,0.0,0.0,0.0,0.0,
11894,MLYCD,chr16:83932729-83949787,14863,2195,478.968408418,384.031591582,0.42313385328599995,2.29725819245,0.18419081262899997
11895,MMAA,chr4:146540539-146581187,34705,5943,191.39319568099998,527.606804319,0.0724122140484,1.16568723022,0.0621197626355
11896,MMAB,chr12:109991520-110011358,15613,4138,294.007760341,1031.99223966,0.24725769448899998,3.2746382211,0.0755068736741
11897,MMACHC,chr1:45965855-45976739,8034,2850,5.9349112426,122.06508875700001,0.00969973305717,0.562372392598,0.0172478826927
11898,MMADHC,chr2:150426146-150444330,16747,1437,831.51474306,2774.48525694,0.651944033174,25.351463447399997,0.0257162287506
11899,MMD,chr17:53469973-53499341,26645,2723,0.0,0.0,0.0,0.0,
11900,MMD2,chr7:4931875-4998844,50705,891,0.0,0.0,0.0,0.0,
11901,MME,chr3:154797435-154901518,97730,5533,25.231884058000002,104.76811594200001,0.00338999582209,0.248625600545,0.013634942719700002
11902,MMEL1,chr1:2522080-2564481,39499,2902,35.078847747,24.921152253000002,0.011661021608,0.112758188905,0.10341618397
11903,MMGT1,chrX:135044230-135056134,8256,3648,81.0264971542,1616.97350285,0.128864935721,5.82003310449,0.02214161559
11904,MMP1,chr11:102660640-102668966,6271,1903,0.0,0.0,0.0,0.0,
11905,MMP10,chr11:102641232-102651359,8368,1759,0.0,0.0,0.0,0.0,
11906,MMP11,chr22:24115035-24126503,9207,2261,21.4521878576,242.547812142,0.030593617294,1.40855620302,0.021719841372599996
11907,MMP12,chr11:102733463-102745764,10425,1876,0.0,0.0,0.0,0.0,
11908,MMP13,chr11:102813720-102826463,10024,2719,0.0,0.0,0.0,0.0,
11909,MMP14,chr14:23305741-23316808,7473,3594,17.8114845938,55.1885154062,0.0312955449749,0.201626689774,0.155215289255
11910,MMP15,chr16:58059281-58080804,17086,4437,5.9,41.1,0.004534078041,0.121626938322,0.037278567589800006
11911,MMP16,chr8:89049459-89339717,283923,6335,0.0,0.0,0.0,0.0,
11912,MMP17,chr12:132312940-132336316,20968,2408,36.5,92.5,0.0228566847255,0.504385544673,0.045315899646300006
11913,MMP19,chr12:56229213-56236767,4162,2883,1.0,0.0,0.00315482523104,0.0,inf
11914,MMP2,chr16:55513080-55540586,21734,3062,0.0,0.0,0.0,0.0,
11915,MMP20,chr11:102447565-102496063,46542,1956,0.0,0.0,0.0,0.0,
11916,MMP21,chr10:127455026-127464390,7450,1914,19.4377287537,10.5622712463,0.034258364515,0.07245907142710001,0.472796074256
11917,MMP23B,chr1:1567559-1570030,1231,1240,8.49035365704,10.509646343,0.0905618131802,0.11128683677100001,0.813769317271
11918,MMP24,chr20:33814538-33864804,45933,4333,879.066022933,112.933977067,0.251289339298,0.342226247112,0.7342783945370001
11919,MMP24-AS1,chr20:33864135-33865960,76,1712,9.418796946339999,1452.58120305,1.62726852166,11.1407400529,0.146064670205
11920,MMP25,chr16:3096681-3110724,10492,3551,0.0,0.0,0.0,0.0,
11921,MMP26,chr11:5009423-5013659,3245,991,0.0,0.0,0.0,0.0,
11922,MMP27,chr11:102562414-102576468,12407,1647,0.0,0.0,0.0,0.0,
11923,MMP28,chr17:34083267-34122711,16111,709,127.64036860600001,188.35963139400002,0.104026247687,3.4883413664,0.0298211203436
11924,MMP3,chr11:102706527-102714342,5987,1828,0.0,0.0,0.0,0.0,
11925,MMP7,chr11:102391238-102401478,9121,1119,0.0,1.0,0.0,0.011734032718100001,0.0
11926,MMP8,chr11:102582525-102595685,10104,3056,4.0,6.0,0.0051980928787,0.025779547012299998,0.201636315651
11927,MMP9,chr20:44637546-44645200,5318,2336,1.0683229813700001,7.93167701863,0.0026377377769999997,0.0445830282561,0.059164616675399996
11928,MMRN1,chr4:90816051-90875780,54760,4969,0.0,19.0,0.0,0.05020673568530001,0.0
11929,MMRN2,chr10:88695297-88717425,17949,4179,9.253623188410002,9.746376811589998,0.006769380634430001,0.030623033408300002,0.22105519542
11930,MMS19,chr10:99218080-99258551,36600,3276,1603.69714134,7542.30285866,0.57533216008,30.2299518641,0.0190318582929
11931,MMS22L,chr6:97590036-97731052,132373,8643,556.140500279,594.859499721,0.0551648565377,0.903706216763,0.061042909204900006
11932,MN1,chr22:28144264-28197486,45666,7556,1.0,42.0,0.00028753082406200004,0.07298518656530001,0.00393957784577
11933,MNAT1,chr14:61201458-61435398,144164,1257,38.892894056799996,585.462661499,0.00354234468965,6.11563146403,0.000579227952254
11934,MND1,chr4:154265800-154336247,69341,830,210.0,14.0,0.0397655117237,0.22147633320799998,0.179547453887
11935,MNDA,chr1:158801167-158819270,16436,1667,0.0,0.0,0.0,0.0,
11936,MNS1,chr15:56720928-56757335,34384,2023,1.0,0.0,0.00038187478512100004,0.0,inf
11937,MNT,chr17:2287353-2304258,12063,4842,474.907914086,2911.09208591,0.516929670665,7.894207539369999,0.06548214853569999
11938,MNX1,chr7:156797546-156803347,2963,1182,0.0,2.0,0.0,0.0222172294613,0.0
11939,MNX1-AS1,chr7:156803550-156809118,4581,987,0.0,0.0,0.0,0.0,
11940,MOAP1,chr14:93648540-93651249,292,2417,99.8439023264,8149.15609767,4.4896871198,44.2703920249,0.101415120003
11941,MOB1A,chr2:74383210-74405995,21456,1329,462.602406607,3277.39759339,0.283097809275,32.3803494143,0.0087428892645
11942,MOB1B,chr4:71768056-71853891,72229,606,14.0,114.0,0.00254503532601,2.4700719764400003,0.00103034864987
11943,MOB2,chr11:1490677-1508009,10017,1421,584.781801587,2624.21819841,0.7665377657119999,24.248408868000002,0.0316118789436
11944,MOB3A,chr19:2071034-2096269,21904,3331,485.72799658400004,4716.27200342,0.291170308634,18.590950436900002,0.015661937759599998
11945,MOB3B,chr9:27325206-27529850,198119,6525,36.1777777778,72.8222222222,0.0023976906014,0.146541554085,0.0163618477801
11946,MOB3C,chr1:47073386-47082563,4615,2641,141.563476146,902.4365238539999,0.402769795367,4.48668566486,0.08977000517819998
11947,MOB4,chr2:198380294-198418423,33673,3608,0.0,0.0,0.0,0.0,
11948,MOCOS,chr18:33767479-33848685,78479,2727,13.901738874200001,5.09826112585,0.00232591075809,0.0245478985098,0.0947498930372
11949,MOCS1,chr6:39872033-39902290,19259,3712,15.0,76.0,0.0102266856625,0.26883326467700003,0.0380409979203
11950,MOCS2,chr5:52391508-52405602,9913,3720,263.232934388,1946.76706561,0.34866832891099997,6.871450652459999,0.050741589592300004
11951,MOG,chr6:29624757-29640149,13184,1424,10.0444444444,5.95555555556,0.0100035951666,0.054914833644,0.18216562817
11952,MOGAT1,chr2:223536456-223574649,37097,1096,0.0,0.0,0.0,0.0,
11953,MOGAT2,chr11:75428933-75442331,12393,1005,0.0,0.0,0.0,0.0,
11954,MOGAT3,chr7:100839011-100844302,3883,1205,0.0,0.0,0.0,0.0,
11955,MOGS,chr2:74688183-74692537,1459,2569,632.861274504,5596.1387255,5.69548366984,28.6023521267,0.199126409067
11956,MOK,chr14:102690833-102771537,10446,239,52.2825309745,25.7174690255,0.0657179432891,1.4128879000299999,0.0465132041174
11957,MON1A,chr3:49946301-49967445,18914,1744,110.474015318,284.525984682,0.07669271913760001,2.1421645882,0.035801506364300004
11958,MON1B,chr16:77224815-77233543,5396,2847,964.550081771,2484.44991823,2.34709259112,11.4582992644,0.204837780631
11959,MON2,chr12:62860596-62991363,120249,10292,1559.45031511,4382.54968489,0.170281493411,5.59119259395,0.030455308156599997
11960,MORC1,chr3:108677086-108836993,156140,3767,0.0,0.0,0.0,0.0,
11961,MORC2,chr22:31322599-31364187,37121,4467,1017.88110909,4021.11889091,0.360043328992,11.819751413599999,0.030461159155900003
11962,MORC2-AS1,chr22:31318294-31322640,2213,2133,4.0300560366800005,984.969943963,0.0239115127464,6.063306247150001,0.0039436425890000005
11963,MORC3,chr21:37692486-37748944,52212,4246,637.771068721,6253.22893128,0.16038799798699999,19.3375620409,0.008294116789300001
11964,MORC4,chrX:106183963-106243474,55677,3796,139.16771458,787.83228542,0.0328201113496,2.72511573797,0.012043566037299999
11965,MORF4L1,chr15:79165122-79190081,22800,1558,1659.06715056,13432.932849399998,0.955446774789,113.208952445,0.008439675080060001
11966,MORF4L2,chrX:102930425-102943086,9287,1644,2369.47962252,2737.52037748,3.3500779621,21.8641666444,0.153222302802
11967,MORF4L2-AS1,chrX:102942211-102947484,2403,2870,102.26032372799999,132.739676272,0.558767031432,0.607290152333,0.9200989498759999
11968,MORN1,chr1:2252695-2322993,68657,1641,724.971445442,300.028554558,0.138647952301,2.40066405592,0.057754000173199996
11969,MORN2,chr2:39103102-39109850,6007,741,6.6320754716999994,45.3679245283,0.014496701923200002,0.803911211,0.0180327152113
11970,MORN3,chr12:122089292-122107560,17110,1158,205.951097265,135.048902735,0.158048901599,1.53129858739,0.103212334225
11971,MORN4,chr10:99374309-99393913,16613,2181,12.972673079100002,84.0273269209,0.010253184916899999,0.5058738891800001,0.020268262775
11972,MORN5,chr9:124922186-124962367,39473,596,0.0,0.0,0.0,0.0,
11973,MOSPD1,chrX:134021661-134049297,25278,2358,112.054308595,353.945691405,0.0582053938258,1.9709255097,0.0295320109965
11974,MOSPD2,chrX:14891526-14939459,32874,3006,446.97225214199995,804.027747858,0.178527611103,3.51203990676,0.05083302463600001
11975,MOSPD3,chr7:100209724-100213000,1684,934,27.6018224838,800.398177516,0.21521525533799998,11.2521780647,0.0191265419105
11976,MOV10,chr1:113216933-113243368,21937,3474,2053.84460968,9935.15539032,1.229327873,37.5510626311,0.0327374989377
11977,MOV10L1,chr22:50528434-50600116,13291,1017,0.0,0.0,0.0,0.0,
11978,MOXD1,chr6:132617193-132722673,102432,3048,7.362204724410001,18.6377952756,0.00094373403718,0.08028916765260001,0.0117541888249
11979,MOXD2P,chr7:141940555-141946886,4828,1503,0.0,6.0,0.0,0.0524166970523,0.0
11980,MPC1,chr6:166778407-166796501,16667,972,670.3441315809999,1080.65586842,0.5281019337080001,14.5981738928,0.03617589005209999
11981,MPC2,chr1:167885912-167906307,17135,2089,0.0,0.0,0.0,0.0,
11982,MPDU1,chr17:7486964-7491527,2945,1613,162.291930184,1485.70806982,0.723584087638,12.094181900699999,0.0598291057286
11983,MPDZ,chr9:13105702-13279563,166165,7510,0.0,3.0,0.0,0.005245159498640001,0.0
11984,MPG,chr16:127017-135850,6393,932,435.395884118,2178.60411588,0.89424597935,30.693031760500002,0.0291351465808
11985,MPHOSPH10,chr2:71357443-71377232,17304,2485,789.477025667,2604.52297433,0.599060067619,13.761924818399999,0.0435302528915
11986,MPHOSPH6,chr16:82181766-82203829,20962,1101,661.2442952490001,637.7557047509999,0.414196669992,7.605791476939999,0.0544580628127
11987,MPHOSPH8,chr13:20207787-20247599,35544,4268,2979.29963772,10425.7003623,1.10058924594,32.0743755273,0.0343136609162
11988,MPHOSPH9,chr12:123640942-123717785,72358,3824,1238.23841922,2499.76158078,0.22469587618200001,8.58337499828,0.026178033259299998
11989,MPI,chr15:75182351-75191798,6385,2542,459.822907391,3981.17709261,0.945599171123,20.5642716249,0.0459826240564
11990,MPL,chr1:43803474-43820135,13016,3645,11.2242684766,14.7757315234,0.011322905626399999,0.053226614065399996,0.21273015060699998
11991,MPLKIP,chr7:40172341-40174251,969,941,12.3341138927,728.665886107,0.16713274983100002,10.1675471632,0.0164378632474
11992,MPND,chr19:4343523-4360083,14903,1417,151.603111205,1076.39688879,0.133570882053,9.97424346635,0.013391580274100002
11993,MPO,chr17:56347216-56358296,7865,3215,0.0,0.0,0.0,0.0,
11994,MPP1,chrX:154006958-154033802,24647,1937,373.01265745,1369.98734255,0.198717852529,9.28676199315,0.021397969784900002
11995,MPP2,chr17:41952726-41987079,20964,3957,47.6074156062,199.392584394,0.029817953733000002,0.661637837505,0.0450668810681
11996,MPP3,chr17:41878166-41910547,29546,2814,3.0,1.0,0.0013332142366099997,0.0046660919017799994,0.285723955865
11997,MPP4,chr2:202509596-202563417,51363,2458,3.9178082191800003,1.0821917808200001,0.00100154432017,0.0057809569330000005,0.173248881072
11998,MPP5,chr14:67708011-67802778,89159,5376,438.228577594,1236.77142241,0.0645376114038,3.02069977293,0.0213651194276
11999,MPP6,chr7:24613084-24727498,112227,2187,27.8695153139,440.130484686,0.0032606894889,2.64246989619,0.00123395520744
12000,MPP7,chr10:28339922-28571067,225939,5206,369.331729954,2643.66827005,0.021463611527400003,6.6677633276699995,0.00321901220434
12001,MPPE1,chr18:11883471-11908796,22105,2438,1612.38553224,1429.61446776,0.9577579260700001,7.69950161965,0.124392197493
12002,MPPED1,chr22:43808019-43902800,92273,2508,7.0,4.0,0.000996095047102,0.020941599061599998,0.047565376654099996
12003,MPPED2,chr11:30406039-30607930,168021,886,4.0,6.0,0.000312589083784,0.0889190696045,0.00351543358667
12004,MPRIP,chr17:16946073-17095962,134315,10960,3967.04885044,16862.9658287,0.387811258945,20.2022986585,0.0191963927225
12005,MPST,chr22:37415682-37425863,8548,1251,55.5,292.5,0.08525225022739999,3.07005348832,0.027768978798500002
12006,MPV17,chr2:27532359-27545969,12603,1007,2110.51501118,1784.48498882,2.19883119926,23.2680940098,0.09449984164280001
12007,MPV17L,chr16:15489610-15503543,11624,2238,0.0,4.0,0.0,0.023468065436299996,0.0
12008,MPV17L2,chr19:18304039-18307550,2153,1358,62.803227549300004,260.19677245099996,0.383014587537,2.51581971766,0.152242461909
12009,MPZ,chr1:161274524-161279762,3283,1955,0.0,0.0,0.0,0.0,
12010,MPZL1,chr1:167691186-167761156,64960,4560,0.0,0.0,0.0,0.0,
12011,MPZL2,chr11:118124130-118135251,6256,1043,24.5441172873,27.4558827127,0.051514330378300006,0.345643571387,0.1490388789
12012,MPZL3,chr11:118097404-118123083,21693,3442,758.384755056,743.615244944,0.459036647799,2.8367090882999997,0.16182013506100001
12013,MR1,chr1:181002560-181031074,20654,7344,0.0,0.0,0.0,0.0,
12014,MRAP,chr21:33664123-33687094,19478,277,61.543638791999996,1.4563612079600001,0.0414873973021,0.0690345844089,0.60096540969
12015,MRAP2,chr6:84743419-84800605,54973,2213,0.0,0.0,0.0,0.0,
12016,MRAS,chr3:138066489-138124377,52245,3700,1.0,7.0,0.00025132323881,0.024841264400299996,0.0101171677399
12017,MRC1,chr10:17851341-18200091,343559,5191,0.27083333333299997,6.729166666669999,1.03509012736e-05,0.0170211005568,0.0006081217391900001
12018,MRC2,chr17:60704761-60770962,60209,5992,0.0,0.0,0.0,0.0,
12019,MRE11A,chr11:94150468-94227040,71327,5054,523.657594739,1941.34240526,0.09639862291120001,5.0436423746,0.0191128981303
12020,MREG,chr2:216807313-216878346,67820,3213,160.826144419,446.173855581,0.0311369626978,1.8233530765900001,0.017076759897799998
12021,MRFAP1,chr4:6641817-6644470,471,1991,367.13351118800006,10566.8664888,10.2348269033,69.6870919155,0.146868331307
12022,MRFAP1L1,chr4:6709428-6711606,587,1591,132.647595757,3684.35240424,2.9671442671099997,30.4066352883,0.09758213097179999
12023,MRGBP,chr20:61427804-61431945,2505,1636,149.265177877,1045.73482212,0.782398760922,8.39296963616,0.0932207305447
12024,MRGPRE,chr11:3249040-3253616,3280,1296,0.0,0.0,0.0,0.0,
12025,MRGPRF,chr11:68771861-68780850,6706,2272,1.0,0.0,0.00195800516129,0.0,inf
12026,MRGPRG-AS1,chr11:3239561-3244361,3010,1790,0.0,0.0,0.0,0.0,
12027,MRGPRX2,chr11:19076002-19082228,4191,2035,7.0,6.0,0.021930965946400004,0.0387136588057,0.566491688539
12028,MRGPRX3,chr11:18142501-18160027,15887,1639,0.0,16.0,0.0,0.128179451974,0.0
12029,MRI1,chr19:13875336-13885096,6494,2947,626.882647626,2591.11735237,1.2675098577,11.544744563399998,0.10979106993200001
12030,MRM1,chr17:34958024-34965407,5550,1833,236.281004595,525.718995405,0.559001800755,3.7658982847000004,0.148437838331
12031,MRO,chr18:48321489-48351754,19687,4709,0.0,0.0,0.0,0.0,
12032,MROH1,chr8:145202918-145316843,62964,1197,0.0,0.0,0.0,0.0,
12033,MROH2A,chr2:234684324-234742069,52421,5324,0.0,0.0,0.0,0.0,
12034,MROH2B,chr5:40998121-41071444,68043,5280,0.0,0.0,0.0,0.0,
12035,MROH5,chr8:142443928-142517330,68896,3479,43.8023780641,4.19762193591,0.00834797351486,0.0158425932962,0.526932261581
12036,MROH6,chr8:144648362-144654928,3316,3250,54.6840845154,296.315915485,0.21653285659000002,1.1971511828399999,0.1808734433
12037,MROH7,chr1:55107412-55175940,64122,2887,0.0,0.0,0.0,0.0,
12038,MROH7-TTC4,chr1:55107412-55208328,94369,6051,0.0,0.0,0.0,0.0,
12039,MROH8,chr20:35729628-35807991,48663,1789,89.576545065,67.423454935,0.0241697862797,0.494855092394,0.0488421492497
12040,MROH9,chr1:170904611-171033906,61054,1726,0.0,0.0,0.0,0.0,
12041,MRPL1,chr4:78783804-78873944,88781,1359,369.29602481300003,1436.70397519,0.0546175206715,13.881142673900001,0.0039346559541
12042,MRPL10,chr17:45900637-45908907,6274,1749,0.0,0.0,0.0,0.0,
12043,MRPL11,chr11:66202549-66206310,2075,1514,200.938954357,1486.06104564,1.27152065171,12.888078014200001,0.09865867123910001
12044,MRPL12,chr17:79670399-79674556,3142,1015,18.36131929,1237.63868071,0.0767317465092,16.0105117366,0.00479258550705
12045,MRPL13,chr8:121408082-121457647,48455,1110,292.293288253,485.706711747,0.0792059170276,5.745508975009999,0.013785709390100001
12046,MRPL14,chr6:44081372-44095191,13045,774,142.059696365,1018.94030364,0.14298951069,17.285627965299998,0.00827216176223
12047,MRPL15,chr8:55047780-55061074,11545,1749,71.4079314313,715.5920685689999,0.0812138121435,5.37221135171,0.0151173896235
12048,MRPL16,chr11:59573607-59578345,3556,1182,860.67469074,1609.32530926,3.1780056224799997,17.8773748368,0.177766906578
12049,MRPL17,chr11:6701615-6704632,651,2366,95.39547708459999,1218.60452292,1.9240846598099997,6.76278260275,0.284510795753
12050,MRPL18,chr6:160211491-160219461,6993,977,372.81699993300003,1411.18300007,0.7000185690299999,18.965581091,0.0369099457419
12051,MRPL19,chr2:75873908-75889334,7599,7827,15.916666666700001,1458.08333333,0.027502556025099996,2.44604472292,0.011243684862899998
12052,MRPL2,chr6:43021766-43027242,4190,1286,326.48173727200003,959.5182627280001,1.02310981529,9.796922171410001,0.104431759015
12053,MRPL20,chr1:1337275-1342693,4685,733,1921.60444833,2238.39555167,5.3855713201199995,40.096848607800005,0.13431407971200002
12054,MRPL21,chr11:68658745-68671303,11849,696,319.687744003,1053.3122560000002,0.35425963330300003,19.8712542108,0.0178277440138
12055,MRPL22,chr5:154320632-154348971,25166,3055,462.58115172199996,577.418848278,0.24135212234900003,2.4817448134299998,0.0972509828739
12056,MRPL23,chr11:1968501-1977839,8596,742,69.4332533251,2067.56674667,0.106059234775,36.5875235295,0.0028987814572800003
12057,MRPL23-AS1,chr11:2004438-2011150,4808,1904,63.6489500045,53.3510499955,0.173821769215,0.367920010069,0.472444456561
